"Country or Area","Year","Sex","Age","Source Year","Value","Value Footnotes"
"Belgium","2011","Female","93","2015","56",""
"Belgium","2012","Female","93","2013","5546",""
"Belgium","2012","Female","93","2013","4567",""
"Belgium","2013","Female","93","2015","7678.5",""
"Belgium","2013","Female","93","2013","6525",""
"Belgium","2014","Female","93","2015","8996.5",""
"Belgium","2014","Female","93","2015","8832",""
"Belgium","2015","Female","93","2016","9161",""
"Belgium","2015","Female","93","2017","9201.5","1"
"Belgium","2016","Female","93","2017","9242",""
"Belgium","1961","Female","94","1967","595",""
"Belgium","2001","Female","94","2009","4349",""
"Belgium","2001","Female","94","2012","4156",""
"Belgium","2001","Female","94","2009","4294",""
"Belgium","2001","Female","94","2009","55",""
"Belgium","2002","Female","94","2012","4403",""
"Belgium","2003","Female","94","2012","4585",""
"Belgium","2004","Female","94","2005","4281",""
"Belgium","2006","Female","94","2006","4519",""
"Belgium","2007","Female","94","2008","4994",""
"Belgium","2008","Female","94","2008","5101",""
"Belgium","2009","Female","94","2011","4907",""
"Belgium","2010","Female","94","2011","4550",""
"Belgium","2011","Female","94","2015","3827",""
"Belgium","2011","Female","94","2012","3827",""
"Belgium","2011","Female","94","2013","3795",""
"Belgium","2011","Female","94","2015","3779",""
"Belgium","2011","Female","94","2015","48",""
"Belgium","2012","Female","94","2013","3526",""
"Belgium","2012","Female","94","2013","3547",""
"Belgium","2013","Female","94","2013","3568",""
"Belgium","2013","Female","94","2015","4368.5",""
"Belgium","2014","Female","94","2015","5169",""
"Belgium","2014","Female","94","2015","6154",""
"Belgium","2015","Female","94","2016","7139",""
"Belgium","2015","Female","94","2017","7159","1"
"Belgium","2016","Female","94","2017","7179",""
"Belgium","1961","Female","95","1967","385",""
"Belgium","2001","Female","95","2009","3154",""
"Belgium","2001","Female","95","2012","3094",""
"Belgium","2001","Female","95","2009","3123",""
"Belgium","2001","Female","95","2009","31",""
"Belgium","2002","Female","95","2012","3143",""
"Belgium","2003","Female","95","2012","3298",""
"Belgium","2004","Female","95","2005","3390",""
"Belgium","2006","Female","95","2006","3482",""
"Belgium","2007","Female","95","2008","3777",""
"Belgium","2008","Female","95","2008","3884",""
"Belgium","2009","Female","95","2011","3947",""
"Belgium","2010","Female","95","2011","4031",""
"Belgium","2011","Female","95","2015","3476",""
"Belgium","2011","Female","95","2012","3476",""
"Belgium","2011","Female","95","2013","3131",""
"Belgium","2011","Female","95","2015","3430",""
"Belgium","2011","Female","95","2015","46",""
"Belgium","2012","Female","95","2013","2850.5",""
"Belgium","2012","Female","95","2013","3017",""
"Belgium","2013","Female","95","2015","2687.5",""
"Belgium","2013","Female","95","2013","2684",""
"Belgium","2014","Female","95","2015","3355.5",""
"Belgium","2014","Female","95","2015","2691",""
"Belgium","2015","Female","95","2016","4020",""
"Belgium","2015","Female","95","2017","4733","1"
"Belgium","2016","Female","95","2017","5446",""
"Belgium","1990","Female","95 - 99","1991","4209",""
"Belgium","2001","Female","95 - 99","2009","8517",""
"Belgium","2001","Female","95 - 99","2009","8415",""
"Belgium","2001","Female","95 - 99","2009","102",""
"Belgium","2004","Female","95 - 99","2005","9143",""
"Belgium","2006","Female","95 - 99","2006","9551",""
"Belgium","2007","Female","95 - 99","2008","10031",""
"Belgium","2007","Female","95 - 99","2008","9905",""
"Belgium","2007","Female","95 - 99","2008","126",""
"Belgium","2008","Female","95 - 99","2009","10430",""
"Belgium","2009","Female","95 - 99","2011","10969.5",""
"Belgium","2009","Female","95 - 99","2011","10842.5",""
"Belgium","2009","Female","95 - 99","2011","127",""
"Belgium","2011","Female","95 - 99","2015","10980",""
"Belgium","2011","Female","95 - 99","2013","10631",""
"Belgium","2011","Female","95 - 99","2015","10852",""
"Belgium","2011","Female","95 - 99","2013","10504",""
"Belgium","2011","Female","95 - 99","2015","128",""
"Belgium","2011","Female","95 - 99","2013","127",""
"Belgium","2012","Female","95 - 99","2013","9861",""
"Belgium","2013","Female","95 - 99","2015","9054.5",""
"Belgium","2014","Female","95 - 99","2015","9153.5",""
"Belgium","2014","Female","95 - 99","2015","8732",""
"Belgium","2015","Female","95 - 99","2017","10629","1"
"Belgium","2015","Female","95 - 99","2016","9575",""
"Belgium","2016","Female","95 - 99","2017","11683",""
"Belgium","1985","Female","95 +","1997","3876",""
"Belgium","1986","Female","95 +","1997","4345",""
"Belgium","1987","Female","95 +","1997","3895",""
"Belgium","1988","Female","95 +","1997","4210",""
"Belgium","1989","Female","95 +","1997","4484",""
"Belgium","1990","Female","95 +","1997","4808",""
"Belgium","1991","Female","95 +","1997","5129",""
"Belgium","1992","Female","95 +","1997","5460",""
"Belgium","1993","Female","95 +","1997","5760",""
"Belgium","1994","Female","95 +","1997","6150",""
"Belgium","1995","Female","95 +","1997","6620",""
"Belgium","1961","Female","96","1967","250",""
"Belgium","2001","Female","96","2009","2182",""
"Belgium","2001","Female","96","2012","2117",""
"Belgium","2001","Female","96","2009","2153",""
"Belgium","2001","Female","96","2009","29",""
"Belgium","2002","Female","96","2012","2265",""
"Belgium","2003","Female","96","2012","2293",""
"Belgium","2004","Female","96","2005","2361",""
"Belgium","2006","Female","96","2006","2373",""
"Belgium","2007","Female","96","2008","2487",""
"Belgium","2008","Female","96","2008","2636",""
"Belgium","2009","Female","96","2011","2840",""
"Belgium","2010","Female","96","2011","2867",""
"Belgium","2011","Female","96","2015","3035",""
"Belgium","2011","Female","96","2012","3035",""
"Belgium","2011","Female","96","2013","2929",""
"Belgium","2011","Female","96","2015","3000",""
"Belgium","2011","Female","96","2015","35",""
"Belgium","2012","Female","96","2013","2599",""
"Belgium","2012","Female","96","2013","2420",""
"Belgium","2013","Female","96","2013","2241",""
"Belgium","2013","Female","96","2015","2128.5",""
"Belgium","2014","Female","96","2015","2016",""
"Belgium","2014","Female","96","2015","2014",""
"Belgium","2015","Female","96","2017","2519.5","1"
"Belgium","2015","Female","96","2016","2012",""
"Belgium","2016","Female","96","2017","3027",""
"Belgium","1961","Female","97","1967","157",""
"Belgium","2001","Female","97","2009","1535",""
"Belgium","2001","Female","97","2012","1463",""
"Belgium","2001","Female","97","2009","1516",""
"Belgium","2001","Female","97","2009","19",""
"Belgium","2002","Female","97","2012","1562",""
"Belgium","2003","Female","97","2012","1622",""
"Belgium","2004","Female","97","2005","1617",""
"Belgium","2006","Female","97","2006","1772",""
"Belgium","2007","Female","97","2008","1742",""
"Belgium","2008","Female","97","2008","1815",""
"Belgium","2009","Female","97","2011","1965.5",""
"Belgium","2010","Female","97","2011","2022",""
"Belgium","2011","Female","97","2015","2074",""
"Belgium","2011","Female","97","2012","2074",""
"Belgium","2011","Female","97","2013","2131",""
"Belgium","2011","Female","97","2015","2049",""
"Belgium","2011","Female","97","2015","25",""
"Belgium","2012","Female","97","2013","2053.5",""
"Belgium","2012","Female","97","2013","2232",""
"Belgium","2013","Female","97","2015","1759.5",""
"Belgium","2013","Female","97","2013","1875",""
"Belgium","2014","Female","97","2015","1566.5",""
"Belgium","2014","Female","97","2015","1644",""
"Belgium","2015","Female","97","2016","1489",""
"Belgium","2015","Female","97","2017","1459.5","1"
"Belgium","2016","Female","97","2017","1430",""
"Belgium","1961","Female","98","1967","85",""
"Belgium","2001","Female","98","2009","971",""
"Belgium","2001","Female","98","2012","981",""
"Belgium","2001","Female","98","2009","958",""
"Belgium","2001","Female","98","2009","13",""
"Belgium","2002","Female","98","2012","1021",""
"Belgium","2003","Female","98","2012","1072",""
"Belgium","2004","Female","98","2005","1091",""
"Belgium","2006","Female","98","2006","1178",""
"Belgium","2007","Female","98","2008","1222",""
"Belgium","2008","Female","98","2008","1234",""
"Belgium","2009","Female","98","2011","1347.5",""
"Belgium","2010","Female","98","2011","1388",""
"Belgium","2011","Female","98","2015","1421",""
"Belgium","2011","Female","98","2012","1421",""
"Belgium","2011","Female","98","2013","1442",""
"Belgium","2011","Female","98","2015","1407",""
"Belgium","2011","Female","98","2015","14",""
"Belgium","2012","Female","98","2013","1498",""
"Belgium","2012","Female","98","2013","1526.5",""
"Belgium","2013","Female","98","2013","1555",""
"Belgium","2013","Female","98","2015","1439",""
"Belgium","2014","Female","98","2015","1323",""
"Belgium","2014","Female","98","2015","1237",""
"Belgium","2015","Female","98","2016","1151",""
"Belgium","2015","Female","98","2017","1091","1"
"Belgium","2016","Female","98","2017","1031",""
"Belgium","1961","Female","99","1967","60",""
"Belgium","2001","Female","99","2009","675",""
"Belgium","2001","Female","99","2012","665",""
"Belgium","2001","Female","99","2009","665",""
"Belgium","2001","Female","99","2009","10",""
"Belgium","2002","Female","99","2012","673",""
"Belgium","2003","Female","99","2012","679",""
"Belgium","2004","Female","99","2005","684",""
"Belgium","2006","Female","99","2006","746",""
"Belgium","2007","Female","99","2008","803",""
"Belgium","2008","Female","99","2008","861",""
"Belgium","2009","Female","99","2011","869.5",""
"Belgium","2010","Female","99","2011","904",""
"Belgium","2011","Female","99","2015","974",""
"Belgium","2011","Female","99","2012","974",""
"Belgium","2011","Female","99","2013","998",""
"Belgium","2011","Female","99","2015","966",""
"Belgium","2011","Female","99","2015","8",""
"Belgium","2012","Female","99","2013","1010.5",""
"Belgium","2012","Female","99","2013","999",""
"Belgium","2013","Female","99","2015","1040",""
"Belgium","2013","Female","99","2013","1022",""
"Belgium","2014","Female","99","2015","980.5",""
"Belgium","2014","Female","99","2015","1058",""
"Belgium","2015","Female","99","2016","903",""
"Belgium","2015","Female","99","2017","826","1"
"Belgium","2016","Female","99","2017","749",""
"Belgium","2001","Female","100","2012","374",""
"Belgium","2002","Female","100","2012","418",""
"Belgium","2003","Female","100","2012","444",""
"Belgium","2008","Female","100","2008","1237",""
"Belgium","2010","Female","100","2011","556",""
"Belgium","2011","Female","100","2012","600",""
"Belgium","2012","Female","100","2013","665",""
"Belgium","2013","Female","100","2013","663",""
"Belgium","1961","Female","100 +","1967","51",""
"Belgium","1990","Female","100 +","1991","437",""
"Belgium","2001","Female","100 +","2009","939",""
"Belgium","2001","Female","100 +","2009","931",""
"Belgium","2001","Female","100 +","2009","8",""
"Belgium","2004","Female","100 +","2005","1037",""
"Belgium","2006","Female","100 +","2006","1148",""
"Belgium","2007","Female","100 +","2008","1201",""
"Belgium","2007","Female","100 +","2008","1188",""
"Belgium","2007","Female","100 +","2008","13",""
"Belgium","2008","Female","100 +","2009","1237",""
"Belgium","2009","Female","100 +","2011","1340.5",""
"Belgium","2009","Female","100 +","2011","1326.5",""
"Belgium","2009","Female","100 +","2011","14",""
"Belgium","2011","Female","100 +","2015","1432",""
"Belgium","2011","Female","100 +","2013","1478",""
"Belgium","2011","Female","100 +","2015","1416",""
"Belgium","2011","Female","100 +","2013","1466",""
"Belgium","2011","Female","100 +","2015","16",""
"Belgium","2011","Female","100 +","2013","12",""
"Belgium","2012","Female","100 +","2013","1596",""
"Belgium","2013","Female","100 +","2015","1633",""
"Belgium","2014","Female","100 +","2015","1694.5",""
"Belgium","2014","Female","100 +","2015","1651",""
"Belgium","2015","Female","100 +","2017","1662.5","1"
"Belgium","2015","Female","100 +","2016","1738",""
"Belgium","2016","Female","100 +","2017","1587",""
"Belgium","2001","Female","101","2012","205",""
"Belgium","2002","Female","101","2012","239",""
"Belgium","2003","Female","101","2012","259",""
"Belgium","2010","Female","101","2011","360",""
"Belgium","2011","Female","101","2012","362",""
"Belgium","2012","Female","101","2013","393",""
"Belgium","2013","Female","101","2013","430",""
"Belgium","2001","Female","102","2012","118",""
"Belgium","2002","Female","102","2012","129",""
"Belgium","2003","Female","102","2012","133",""
"Belgium","2010","Female","102","2011","205",""
"Belgium","2011","Female","102","2012","200",""
"Belgium","2012","Female","102","2013","242",""
"Belgium","2013","Female","102","2013","229",""
"Belgium","2001","Female","103","2012","72",""
"Belgium","2002","Female","103","2012","70",""
"Belgium","2003","Female","103","2012","85",""
"Belgium","2010","Female","103","2011","106",""
"Belgium","2011","Female","103","2012","127",""
"Belgium","2012","Female","103","2013","129",""
"Belgium","2013","Female","103","2013","140",""
"Belgium","2001","Female","104","2012","36",""
"Belgium","2002","Female","104","2012","43",""
"Belgium","2003","Female","104","2012","41",""
"Belgium","2010","Female","104","2011","88",""
"Belgium","2011","Female","104","2012","65",""
"Belgium","2012","Female","104","2013","73",""
"Belgium","2013","Female","104","2013","80",""
"Belgium","2001","Female","105","2012","33",""
"Belgium","2002","Female","105","2012","20",""
"Belgium","2003","Female","105","2012","23",""
"Belgium","2010","Female","105","2011","29",""
"Belgium","2011","Female","105","2012","44",""
"Belgium","2012","Female","105","2013","37",""
"Belgium","2013","Female","105","2013","38",""
"Belgium","2001","Female","106","2012","6",""
"Belgium","2002","Female","106","2012","21",""
"Belgium","2003","Female","106","2012","11",""
"Belgium","2010","Female","106","2011","11",""
"Belgium","2011","Female","106","2012","18",""
"Belgium","2012","Female","106","2013","21",""
"Belgium","2013","Female","106","2013","19",""
"Belgium","2001","Female","107","2012","5",""
"Belgium","2002","Female","107","2012","1",""
"Belgium","2003","Female","107","2012","18",""
"Belgium","2010","Female","107","2011","5",""
"Belgium","2011","Female","107","2012","6",""
"Belgium","2012","Female","107","2013","8",""
"Belgium","2013","Female","107","2013","11",""
"Belgium","2001","Female","108","2012","4",""
"Belgium","2002","Female","108","2012","3",""
"Belgium","2003","Female","108","2012","1",""
"Belgium","2010","Female","108","2011","7",""
"Belgium","2011","Female","108","2012","4",""
"Belgium","2012","Female","108","2013","4",""
"Belgium","2013","Female","108","2013","2",""
"Belgium","2001","Female","109","2012","2",""
"Belgium","2002","Female","109","2012","3",""
"Belgium","2003","Female","109","2012","2",""
"Belgium","2010","Female","109","2011","3",""
"Belgium","2011","Female","109","2012","2",""
